Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Have Mortgage,Home Mortgage,Own Home,Rent,business loan,buy a car,buy house,debt consolidation,educational expenses,home improvements,major purchase,medical bills,moving,other,renewable energy,small business,take a trip,vacation,wedding,Loan-to-Income Ratio,Credit Utilization Ratio,Delinquency Ratio,Debt-to-Income Ratio
Rent,1522432.0,8,0.0,9.0,26.6,954514.0,0.0,0.0,0.0,debt consolidation,0,450927.0,450927.0,18903.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2961885982428115,0.47241528149403783,0.0,0.14899581721876576
Home Mortgage,952622.0,10,0.0,18.0,20.0,1132714.0,0.0,18.0,0.0,debt consolidation,0,395010.0,214244.0,18259.0,718.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4146555506801229,0.1891421841700553,0.9,0.2300051856875025
Rent,1168386.0,3,0.0,6.0,8.0,398288.0,0.0,0.0,0.0,debt consolidation,1,282055.0,282055.0,16157.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24140566559339122,0.7081684610131362,0.0,0.16594173500880702
Home Mortgage,1223334.0,10,0.0,7.0,16.9,425040.0,0.0,0.0,0.0,debt consolidation,0,202996.0,202996.0,21408.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16593669431242816,0.4775926971579145,0.0,0.20999661580565895
Home Mortgage,1168386.0,10,0.0,15.0,16.5,397848.0,0.0,40.0,0.0,other,0,170324.0,33668.0,11499.0,731.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14577716610777602,0.08462528402807103,2.4242424242424243,0.11810138087926421
Own Home,1168386.0,10,0.0,9.0,12.5,153142.0,0.0,44.0,0.0,debt consolidation,0,110506.0,98914.0,5512.0,731.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09458004460854547,0.6458972718130885,3.52,0.056611428072571905
Home Mortgage,1168386.0,1,0.0,17.0,18.3,460856.0,1.0,0.0,1.0,debt consolidation,1,224400.0,54131.0,14848.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19205981584852952,0.11745751384380371,0.0,0.15249754789940995
Rent,935560.0,10,0.0,3.0,7.3,171116.0,0.0,5.0,0.0,home improvements,1,433312.0,91637.0,10681.0,731.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4631578947368421,0.5355256083592417,0.684931506849315,0.13700029928598914
Home Mortgage,953496.0,9,0.0,9.0,16.0,163064.0,0.0,82.0,0.0,debt consolidation,1,134222.0,110979.0,8431.0,687.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14076828848783843,0.6805855369670805,5.125,0.10610637066122983
Home Mortgage,1168386.0,10,0.0,15.0,30.3,1444608.0,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,14179.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.5306581439393934,0.0,0.14562653095809092
Home Mortgage,2622773.3,10,0.0,19.0,18.9,1706333.1999999997,0.0,12.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,40546.2,735.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29643557069915266,0.44926336778772125,0.634920634920635,0.18551142029698106
Home Mortgage,1168386.0,10,0.0,20.0,17.0,512732.0,0.0,0.0,0.0,other,0,133034.0,66861.0,22437.0,731.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11386134376824097,0.13040145729152852,0.0,0.23044096728307253
Rent,1168386.0,10,0.0,16.0,22.8,708004.0,0.0,32.0,0.0,debt consolidation,0,179938.0,160208.0,8547.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15400561115932576,0.22628120745080535,1.4035087719298245,0.08778263347900438
Own Home,1168386.0,3,0.0,14.0,27.9,182094.0,0.0,25.0,0.0,renewable energy,0,49533.0,49533.0,9878.0,731.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.042394379939506295,0.2720188474084813,0.8960573476702509,0.10145277331292912
Home Mortgage,1168386.0,10,0.0,8.0,11.1,649462.0,0.0,0.0,0.0,debt consolidation,0,321750.0,288857.0,7100.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27537988301811217,0.4447635119529703,0.0,0.07292110655211548
Home Mortgage,849870.0,0,0.0,14.0,14.5,1454772.0,0.0,0.0,0.0,home improvements,0,349701.0,203528.0,11119.0,750.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.41147587278054293,0.13990370999716795,0.0,0.156998129125631
Home Mortgage,1168386.0,7,0.0,6.0,8.0,111604.90000000002,0.0,0.0,0.0,debt consolidation,0,213268.0,75487.0,15736.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18253214263094558,0.6763771124744521,0.0,0.1616178215076182
Home Mortgage,1527410.0,8,0.0,18.0,25.4,721204.0,0.0,60.0,0.0,debt consolidation,1,447744.0,356269.0,13365.0,671.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2931393666402603,0.4939919911703207,2.362204724409449,0.10500127667096588
Home Mortgage,776891.0,3,0.0,12.0,17.8,646228.0,0.0,0.0,0.0,debt consolidation,0,431965.0,431965.0,21753.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5560175108219815,0.6684405503939786,0.0,0.33600080320147874
Home Mortgage,2119051.0,10,0.0,8.0,14.6,158334.0,0.0,0.0,0.0,debt consolidation,0,356884.0,37734.0,19248.0,747.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168416899829216,0.23831899655159347,0.0,0.10899973620266808
Rent,2622773.3,7,0.0,20.0,27.2,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,40546.2,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29643557069915266,0.44926336778772125,0.0,0.18551142029698106
Home Mortgage,1168386.0,2,0.0,20.0,20.8,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,40546.2,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.44926336778772125,0.0,0.416432925420195
Home Mortgage,2004329.0,5,0.0,8.0,12.0,267168.0,0.0,0.0,0.0,other,1,777483.2999999999,5776.0,14765.0,739.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3879020360429849,0.021619355611450473,0.0,0.08839866109805326
Home Mortgage,1216228.0,10,0.0,15.0,31.9,1706333.1999999997,0.0,26.0,0.0,home improvements,0,693348.0,693348.0,18649.0,747.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5700806098856465,0.40633798838351154,0.8150470219435737,0.18400168389479604
Rent,783959.0,10,0.0,6.0,14.4,172832.0,0.0,0.0,0.0,debt consolidation,0,349701.0,93746.0,7448.0,709.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4460705215451318,0.5424111275689687,0.0,0.11400596204648457
Home Mortgage,1347157.0,10,0.0,15.0,22.4,1496264.0,0.0,0.0,0.0,debt consolidation,1,591850.0,591850.0,29525.0,723.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4393326093395202,0.39555185448557206,0.0,0.26299829938158653
Home Mortgage,610318.0,5,0.0,3.0,18.0,342430.0,0.0,33.0,0.0,debt consolidation,0,247228.0,247228.0,6103.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4050806300977523,0.7219811348304763,1.8333333333333333,0.11999646086138702
Rent,497306.0,0,0.0,4.0,13.0,167860.0,0.0,0.0,0.0,debt consolidation,1,348832.0,90022.0,3257.0,704.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7014433769148171,0.5362921482187537,0.0,0.07859145073656863
Rent,2622773.3,4,0.0,14.0,31.9,1187406.0,0.0,31.0,0.0,medical bills,0,777483.2999999999,766592.9999999992,40546.2,687.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.29643557069915266,0.6456031045825936,0.9717868338557994,0.18551142029698106
Home Mortgage,1022922.0,2,0.0,14.0,17.3,864380.0,0.0,64.0,0.0,debt consolidation,0,438197.0,438197.0,15770.0,694.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4283777257699023,0.5069494898077235,3.699421965317919,0.18499944277276273
Rent,949126.0,2,0.0,6.0,8.9,111604.90000000002,0.0,31.0,0.0,medical bills,0,66198.0,25118.0,10124.0,671.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06974627183324449,0.22506180284198987,3.4831460674157304,0.12799986513908584
Own Home,1161660.0,6,0.0,20.0,22.0,782562.0,0.0,81.0,0.0,debt consolidation,0,582597.0,582597.0,30397.0,721.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5015210991167811,0.7444739202772432,3.6818181818181817,0.3140023759103352
Rent,394497.0,10,0.0,20.0,23.5,668316.0,1.0,0.0,1.0,home improvements,0,61996.0,39824.0,11144.0,671.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15715201890001698,0.05958857785837837,0.0,0.33898356641495375
Rent,989273.0,8,0.0,7.0,12.0,162074.0,0.0,0.0,0.0,debt consolidation,0,472230.0,119681.0,12613.0,709.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47735053923436704,0.7384342954452904,0.0,0.1529972009748573
Home Mortgage,2409314.0,10,0.0,9.0,22.6,429506.0,0.0,0.0,0.0,debt consolidation,0,266703.0,266703.0,22527.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11069665473242592,0.6209529086904491,0.0,0.11219957216037428
Own Home,1028242.0,3,0.0,6.0,9.0,269566.0,0.0,0.0,0.0,debt consolidation,0,179718.0,120137.0,8740.0,745.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17478181206369706,0.4456682222535483,0.0,0.10199933478694705
Own Home,1681956.0,5,0.0,13.0,10.9,396000.0,0.0,0.0,0.0,buy a car,1,454432.0,292752.0,14437.0,671.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2701806706001822,0.7392727272727273,0.0,0.10300150539015289
Home Mortgage,1303666.0,10,0.0,12.0,12.0,414612.0,0.0,1.0,0.0,debt consolidation,0,349701.0,129618.0,31071.0,726.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2682443202476708,0.312624815490145,0.08333333333333333,0.28600270314635806
Own Home,2082894.0,0,0.0,17.0,15.5,1023858.0,0.0,34.0,0.0,debt consolidation,1,591976.0,523469.0,21350.0,716.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.284208413870317,0.5112710942337707,2.193548387096774,0.12300193864882226
Rent,712253.0,6,0.0,5.0,17.9,165088.0,0.0,0.0,0.0,debt consolidation,0,349701.0,106932.0,8013.0,703.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4909786269766502,0.6477272727272727,0.0,0.13500259037167972
Home Mortgage,848369.0,10,0.0,10.0,12.8,564784.0,1.0,21.0,1.0,debt consolidation,0,321486.0,225834.0,7918.0,734.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3789459539422115,0.39985906116320574,1.640625,0.11199843464341577
Home Mortgage,1149500.0,10,0.0,10.0,23.4,489676.0,0.0,15.0,0.0,major purchase,1,429352.0,397955.0,15710.0,671.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.373511961722488,0.812690432040778,0.6410256410256411,0.16400173988690736
Rent,1168386.0,0,0.0,8.0,16.4,1034836.0,0.0,15.0,0.0,debt consolidation,1,777483.2999999999,766592.9999999992,40546.2,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.7407869459508551,0.9146341463414634,0.416432925420195
Home Mortgage,1798331.0,1,0.0,7.0,12.4,329010.0,1.0,0.0,1.0,debt consolidation,0,262482.0,130701.0,17084.0,697.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14595866945517816,0.3972554025713504,0.0,0.11399903577261361
Rent,1168386.0,2,0.0,10.0,10.3,214038.0,0.0,38.0,0.0,debt consolidation,0,273064.0,117002.0,16508.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23371043473646552,0.546641250619049,3.6893203883495143,0.1695467080228623
Home Mortgage,2622773.3,3,0.0,13.0,27.0,1611324.0,0.0,38.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,40546.2,693.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29643557069915266,0.4757534797470895,1.4074074074074074,0.18551142029698106
Rent,1168386.0,10,0.0,19.0,17.0,776116.0,0.0,17.0,0.0,debt consolidation,0,594529.0,594529.0,23012.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5088463915178717,0.7660311087517845,1.0,0.23634654985595513
Home Mortgage,1786076.0,10,0.0,8.0,28.3,162272.0,1.0,53.0,1.0,other,0,222376.0,60952.0,8677.0,739.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12450534019828943,0.3756162492605009,1.872791519434629,0.058297631231817686
Home Mortgage,1500696.0,10,0.0,11.0,23.6,424776.0,0.0,55.0,0.0,medical bills,1,434412.0,59432.0,21760.0,734.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2894736842105263,0.13991374277266136,2.330508474576271,0.1739992643413456
Rent,2061842.0,2,0.0,10.0,16.8,797720.0,0.0,36.0,0.0,debt consolidation,0,349701.0,572508.0,16203.0,724.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1696061094885059,0.7176803891089606,2.142857142857143,0.09430208522282503
Home Mortgage,2235768.0,3,0.0,11.0,22.7,756734.0,0.0,34.0,0.0,debt consolidation,0,323598.0,323494.0,33723.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14473684210526316,0.42748706943258796,1.497797356828194,0.18100089096900931
Home Mortgage,2599086.0,10,0.0,17.0,15.9,395648.0,0.0,0.0,0.0,debt consolidation,1,550308.0,300675.0,22092.0,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21173135479164598,0.7599558193141378,0.0,0.10199893347122796
Home Mortgage,1168386.0,9,0.0,9.0,25.4,1623160.0,0.0,0.0,0.0,debt consolidation,0,615010.0,524286.0,27896.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5263757011809453,0.32300327755735725,0.0,0.28650805470110047
Home Mortgage,1736961.0,2,0.0,11.0,14.3,1043504.0,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,36042.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.44761125897472653,0.7346335040402329,0.0,0.24900040933561549
Home Mortgage,1293558.0,9,0.0,9.0,13.7,111604.90000000002,0.0,18.0,0.0,debt consolidation,0,349701.0,82688.0,9583.0,730.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2703404099390982,0.7408993691137216,1.3138686131386863,0.08889899022695542
Rent,1168386.0,1,0.0,4.0,11.0,111604.90000000002,0.0,50.0,0.0,debt consolidation,0,134024.0,0.0,0.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11470866648521978,0.0,4.545454545454546,0.0
Home Mortgage,1334256.0,5,0.0,13.0,15.4,249458.0,0.0,17.0,0.0,debt consolidation,0,220704.0,153824.0,17790.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16541353383458646,0.6166328600405679,1.103896103896104,0.15999928049789547
Rent,1829548.0,2,0.0,8.0,20.3,276496.0,0.0,40.0,0.0,debt consolidation,1,356796.0,165243.0,23022.0,694.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1950186603467086,0.5976325154794283,1.9704433497536946,0.15100123090511974
Rent,1275071.0,10,0.0,4.0,19.4,154374.0,1.0,73.0,1.0,debt consolidation,0,223696.0,128535.0,7672.0,719.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17543807364452646,0.8326207781103035,3.7628865979381447,0.07220303810532903
Rent,1706238.0,10,0.0,15.0,17.5,428516.0,1.0,0.0,1.0,debt consolidation,1,632214.0,134330.0,27726.0,671.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.37053095758036103,0.3134772097191237,0.0,0.19499741536643775
Home Mortgage,1168386.0,7,0.0,10.0,18.6,530992.0,1.0,67.0,1.0,home improvements,0,398486.0,181602.0,6213.0,731.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.341056808280825,0.3420051526200018,3.6021505376344085,0.06381110352229485
Home Mortgage,1008520.0,10,0.0,5.0,19.2,226732.0,0.0,0.0,0.0,debt consolidation,0,132198.0,109668.0,3194.0,712.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1310811882758894,0.48368999523666706,0.0,0.03800420418038314
Home Mortgage,1403207.0,9,0.0,6.0,20.4,580294.0,0.0,69.0,0.0,debt consolidation,0,392920.0,392920.0,19528.0,725.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2800157068771749,0.6771050536452212,3.382352941176471,0.16700030715354186
Rent,1397222.0,5,0.0,9.0,14.4,968374.0,0.0,0.0,0.0,debt consolidation,0,721006.0,602984.0,18979.0,727.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5160282331655242,0.6226767757085588,0.0,0.1630005825845857
Rent,1321583.0,10,0.0,10.0,31.9,236456.0,0.0,19.0,0.0,debt consolidation,0,330242.0,154774.0,23568.0,717.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24988366224444472,0.6545572960719965,0.5956112852664577,0.2139979100820758
Home Mortgage,1168386.0,4,0.0,11.0,30.4,1220868.0,0.0,10.0,0.0,other,0,338466.0,338466.0,20824.0,731.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2896867987120695,0.27723390243662704,0.32894736842105265,0.2138745243438384
Rent,1914250.0,1,0.0,5.0,9.6,457864.0,0.0,0.0,0.0,home improvements,0,349701.0,13832.0,941.0,747.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18268303513125245,0.030209843971135533,0.0,0.005898916024552697
Rent,1117181.0,2,0.0,20.0,15.0,745734.0,0.0,0.0,0.0,other,0,403180.0,403180.0,31561.0,671.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36089049133488665,0.5406485422416035,0.0,0.3390068395362972
Home Mortgage,1299543.0,8,0.0,14.0,15.8,582450.0,0.0,33.0,0.0,debt consolidation,0,672826.0,334001.0,22742.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5177404672257863,0.5734414971242167,2.088607594936709,0.20999997691496164
Home Mortgage,1168386.0,2,0.0,11.0,16.1,868780.0,0.0,0.0,0.0,debt consolidation,1,351899.0,351899.0,20637.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30118385533547987,0.40504960979764726,0.0,0.21195392618535314
Home Mortgage,2120096.0,6,0.0,14.0,23.3,477950.0,0.0,76.0,0.0,debt consolidation,0,357060.0,345496.0,28975.0,736.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16841690187614144,0.7228705931582802,3.261802575107296,0.16400200745626614
Home Mortgage,1168386.0,7,0.0,10.0,26.7,471130.0,0.0,4.0,0.0,home improvements,0,431992.0,367422.0,20414.0,731.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.36973397490212995,0.779873920149428,0.149812734082397,0.20966358720491343
Rent,1080910.0,10,0.0,20.0,19.2,491656.0,0.0,28.0,0.0,debt consolidation,0,399551.0,399551.0,21168.0,709.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36964317103181576,0.8126637323657191,1.4583333333333335,0.2350019890647695
Rent,1168386.0,1,0.0,7.0,15.0,390500.0,0.0,0.0,0.0,debt consolidation,0,457754.0,311619.0,14281.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3917831949372896,0.798,0.0,0.14667412995362833
Rent,1401972.0,10,0.0,12.0,26.2,397804.0,1.0,53.0,1.0,debt consolidation,0,555940.0,215745.0,19277.0,698.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.396541443053071,0.5423399463052156,2.0229007633587788,0.1649990156722103
Home Mortgage,1987875.0,1,0.0,20.0,18.0,1706333.1999999997,0.0,0.0,0.0,home improvements,0,91732.0,91732.0,1590.0,750.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04614575866188769,0.053759722895856454,0.0,0.009598189020939445
Home Mortgage,1804487.0,10,0.0,16.0,14.2,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,26616.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4308611256273943,0.44926336778772125,0.0,0.17699878137110436
Rent,2276789.0,10,1.0,13.0,15.4,547096.0,1.0,31.0,0.0,debt consolidation,0,630916.0,232465.0,40546.2,721.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27710780401697305,0.42490714609501806,2.012987012987013,0.21370201630454116
Home Mortgage,1580363.0,6,0.0,7.0,19.6,556644.0,0.0,17.0,0.0,debt consolidation,0,423529.0,423529.0,16857.0,683.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26799475816632,0.7608615201098009,0.8673469387755102,0.12799844086453555
Rent,1059725.0,10,0.0,17.0,16.9,918808.0,0.0,0.0,0.0,debt consolidation,1,561811.0,561811.0,15278.0,671.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5301479157328552,0.6114563652036117,0.0,0.17300337351671424
Home Mortgage,1168386.0,3,0.0,12.0,14.9,1180168.0,0.0,0.0,0.0,buy house,0,253783.0,253783.0,15418.0,731.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21720818291215402,0.21503972315805886,0.0,0.15835177758035443
Rent,1168386.0,9,0.0,10.0,13.6,408496.0,0.0,0.0,0.0,debt consolidation,0,268004.0,188746.0,17866.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22937967418301827,0.4620510359954565,0.0,0.18349415347325285
Rent,798323.0,6,0.0,11.0,26.2,400840.0,0.0,0.0,0.0,debt consolidation,0,349701.0,240597.0,14702.0,737.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4380445007847701,0.6002320127731763,0.0,0.2209932571152278
Home Mortgage,984732.0,2,0.0,7.0,11.7,111604.90000000002,0.0,9.0,0.0,debt consolidation,0,65780.0,13509.0,18628.0,734.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06679990088673873,0.12104307248158457,0.7692307692307693,0.22700186446667722
Rent,1305262.0,2,0.0,9.0,17.6,604780.0,0.0,55.0,0.0,debt consolidation,1,475002.0,183331.0,24582.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3639131454068225,0.3031366778001918,3.1249999999999996,0.22599600693194163
Home Mortgage,1011997.0,10,0.0,12.0,10.0,262966.0,0.0,0.0,0.0,debt consolidation,0,421586.0,202122.0,25469.0,701.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.41658819146697074,0.7686240806796316,0.0,0.302004847840458
Home Mortgage,865602.0,10,0.0,11.0,18.8,259402.0,1.0,29.0,1.0,debt consolidation,0,196108.0,185478.0,11397.0,715.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22655677782629893,0.7150214724635894,1.5425531914893615,0.15799871072386618
Own Home,1168386.0,4,0.0,20.0,23.6,1136916.0,0.0,0.0,0.0,debt consolidation,1,660801.0,660801.0,26638.0,731.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5655673724265782,0.5812223594355256,0.0,0.27358766708947213
Rent,228361.0,10,0.0,4.0,14.0,194700.0,0.0,23.0,0.0,debt consolidation,0,68590.0,68590.0,3559.0,710.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3003577668691239,0.35228556753980483,1.6428571428571428,0.1870196749882861
Rent,717668.0,10,0.0,4.0,27.2,424138.0,0.0,78.0,0.0,debt consolidation,0,271434.0,271434.0,7117.0,702.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3782166684316425,0.6399662374038638,2.8676470588235294,0.11900210125016024
Home Mortgage,1168386.0,10,0.0,9.0,26.0,166298.0,0.0,0.0,0.0,medical bills,0,134862.0,134862.0,8882.0,731.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11542589520928871,0.8109658564745217,0.0,0.0912232772388577
Home Mortgage,1155732.0,10,0.0,12.0,16.3,216304.0,2.0,81.0,2.0,debt consolidation,0,178420.0,45771.0,25426.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15437835069029845,0.21160496338486576,4.969325153374233,0.2639989201648825
Rent,1168386.0,2,0.0,9.0,9.9,191752.0,0.0,0.0,0.0,debt consolidation,0,138605.0,138605.0,10308.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11862945978469444,0.722834703158246,0.0,0.10586912201960653
Rent,941108.0,6,0.0,11.0,14.8,267806.0,0.0,24.0,0.0,wedding,0,216106.0,201210.0,19371.0,735.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22962933053379633,0.751327453455113,1.6216216216216215,0.246998219120441
Rent,1428287.0,2,0.0,19.0,15.3,522698.0,0.0,0.0,0.0,business loan,0,179168.0,132715.0,18568.0,731.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1254425756168053,0.25390378382928575,0.0,0.15600226004997594
